as_of,date,kpi_id,forecast,model,actual,abs_error,sq_error
2024-03-01,2024-07-01,KPI_STP,84.17019822949051,ridge_lag,84.06852801743263,0.10167021205788274,0.010336832019894843
2024-03-01,2024-08-01,KPI_STP,83.96036130184116,ridge_lag,82.06852801743263,1.8918332844085342,3.5790331759959817
2024-03-01,2024-09-01,KPI_STP,83.95414574636938,ridge_lag,80.06852801743263,3.885617728936751,15.098025135427593
2024-04-01,2024-05-01,KPI_E2E,2.286563185148727,ridge_lag,2.238251225707651,0.04831195944107636,0.002334045425036207
2024-04-01,2024-06-01,KPI_E2E,2.2658938962371633,ridge_lag,2.1860981001232647,0.07979579611389864,0.006367369077450882
2024-04-01,2024-07-01,KPI_E2E,2.249104710076685,ridge_lag,2.1304713099531414,0.11863340012354362,0.0140738836248728
2024-04-01,2024-08-01,KPI_E2E,2.2446944979962766,ridge_lag,2.079143331509063,0.16555116648721357,0.027407188725277108
2024-04-01,2024-09-01,KPI_E2E,2.239159200540597,ridge_lag,2.0300847575652634,0.2090744429753335,0.043712122705445985
2024-04-01,2024-10-01,KPI_E2E,2.228222815890285,ridge_lag,2.0166464322022857,0.21157638368799914,0.04476456613449143
2024-04-01,2024-05-01,KPI_INC,32.7155488157969,ridge_lag,32.80321198789886,0.08766317210196206,0.007684831742978219
2024-04-01,2024-06-01,KPI_INC,34.07229536414215,ridge_lag,33.51639774496462,0.5558976191775287,0.30902216300724467
2024-04-01,2024-07-01,KPI_INC,35.139134717831496,ridge_lag,33.29183412075665,1.8473005970748488,3.412519495953093
2024-04-01,2024-08-01,KPI_INC,35.724924816914836,ridge_lag,32.75325901765838,2.9716657992564564,8.830797622470513
2024-04-01,2024-09-01,KPI_INC,35.733701115926806,ridge_lag,31.80304177023408,3.9306593456927246,15.450082891881557
2024-04-01,2024-10-01,KPI_INC,35.10110927100745,ridge_lag,30.966440176649066,4.134669094358387,17.0954885198424
2024-04-01,2024-05-01,KPI_STP,85.47139139311881,ridge_lag,85.9127983388099,0.4414069456910994,0.19484009170434516
2024-04-01,2024-06-01,KPI_STP,84.99347934800927,ridge_lag,86.06852801743263,1.075048669423353,1.1557296416289218
2024-04-01,2024-07-01,KPI_STP,84.64720262927639,ridge_lag,84.06852801743263,0.5786746118437662,0.3348643063925335
2024-04-01,2024-08-01,KPI_STP,84.47307038976848,ridge_lag,82.06852801743263,2.404542372335854,5.7818240203585365
2024-04-01,2024-09-01,KPI_STP,84.48265933191621,ridge_lag,80.06852801743263,4.414131314483583,19.484555261504568
2024-04-01,2024-10-01,KPI_STP,84.67936393717491,ridge_lag,78.06852801743263,6.610835919742286,43.70315155775483
2024-05-01,2024-06-01,KPI_E2E,2.2506866996207746,ridge_lag,2.1860981001232647,0.06458859949750995,0.004171687185049742
2024-05-01,2024-07-01,KPI_E2E,2.232100034417799,ridge_lag,2.1304713099531414,0.10162872446465743,0.010328397636313259
2024-05-01,2024-08-01,KPI_E2E,2.2258057123833432,ridge_lag,2.079143331509063,0.14666238087428018,0.021509853963712425
2024-05-01,2024-09-01,KPI_E2E,2.22630420841312,ridge_lag,2.0300847575652634,0.19621945084785652,0.03850207289103438
2024-05-01,2024-10-01,KPI_E2E,2.2166688294134564,ridge_lag,2.0166464322022857,0.20002239721117077,0.040008959386103375
2024-05-01,2024-11-01,KPI_E2E,2.2070640834531234,ridge_lag,2.071625809300883,0.13543827415224063,0.018343526105337495
2024-05-01,2024-06-01,KPI_INC,34.22809786196641,ridge_lag,33.51639774496462,0.71170011700179,0.5065170565403616
2024-05-01,2024-07-01,KPI_INC,35.331782293551605,ridge_lag,33.29183412075665,2.0399481727949578,4.161388547689487
2024-05-01,2024-08-01,KPI_INC,35.93075250160674,ridge_lag,32.75325901765838,3.1774934839483606,10.09646484053429
2024-05-01,2024-09-01,KPI_INC,35.93976412811058,ridge_lag,31.80304177023408,4.136722357876501,17.112471866155314
2024-05-01,2024-10-01,KPI_INC,35.29214572037699,ridge_lag,30.966440176649066,4.325705543727928,18.711728451038528
2024-05-01,2024-11-01,KPI_INC,34.09617660855591,ridge_lag,29.580222210787,4.515954397768908,20.393844122728343
2024-05-01,2024-06-01,KPI_STP,85.62377206506966,ridge_lag,86.06852801743263,0.44475595236296783,0.19780785716229052
2024-05-01,2024-07-01,KPI_STP,85.42138240742072,ridge_lag,84.06852801743263,1.3528543899880958,1.8302150005100628
2024-05-01,2024-08-01,KPI_STP,85.4207112806904,ridge_lag,82.06852801743263,3.3521832632577713,11.23713263046552
2024-05-01,2024-09-01,KPI_STP,85.59535114636746,ridge_lag,80.06852801743263,5.526823128934836,30.545773898529056
2024-05-01,2024-10-01,KPI_STP,85.89393519829976,ridge_lag,78.06852801743263,7.825407180867131,61.236997546366865
2024-05-01,2024-11-01,KPI_STP,86.33666168500623,ridge_lag,77.62594960648623,8.710712078520004,75.87650491487429
2024-06-01,2024-07-01,KPI_E2E,2.208614989646644,ridge_lag,2.1304713099531414,0.07814367969350267,0.006106434676040741
2024-06-01,2024-08-01,KPI_E2E,2.2002348502479916,ridge_lag,2.079143331509063,0.12109151873892854,0.014663155910500282
2024-06-01,2024-09-01,KPI_E2E,2.198563312224246,ridge_lag,2.0300847575652634,0.16847855465898265,0.028385023379979803
2024-06-01,2024-10-01,KPI_E2E,2.1976129983938404,ridge_lag,2.0166464322022857,0.1809665661915547,0.032748898079162356
2024-06-01,2024-11-01,KPI_E2E,2.1909367430397895,ridge_lag,2.071625809300883,0.11931093373890667,0.014235098909649777
2024-06-01,2024-12-01,KPI_E2E,2.1922308137002906,ridge_lag,2.1157074120246038,0.07652340167568683,0.00585583100401851
2024-06-01,2024-07-01,KPI_INC,34.32176855491938,ridge_lag,33.29183412075665,1.0299344341627332,1.0607649386741094
2024-06-01,2024-08-01,KPI_INC,34.97188921906639,ridge_lag,32.75325901765838,2.2186302014080113,4.9223199705997525
2024-06-01,2024-09-01,KPI_INC,35.16347695743192,ridge_lag,31.80304177023408,3.3604351871978366,11.292524647357359
2024-06-01,2024-10-01,KPI_INC,34.69335805860619,ridge_lag,30.966440176649066,3.726917881957121,13.889916898851752
2024-06-01,2024-11-01,KPI_INC,33.6253688818234,ridge_lag,29.580222210787,4.045146671036399,16.36321159019686
2024-06-01,2024-12-01,KPI_INC,32.30415644493171,ridge_lag,28.556563592874824,3.747592852056883,14.044452184787842
2024-06-01,2024-07-01,KPI_STP,85.97657970262405,ridge_lag,84.06852801743263,1.908051685191424,3.640661233361833
2024-06-01,2024-08-01,KPI_STP,85.97128146935236,ridge_lag,82.06852801743263,3.902753451919736,15.231484506471414
2024-06-01,2024-09-01,KPI_STP,86.20403191347343,ridge_lag,80.06852801743263,6.135503896040802,37.64440805833186
2024-06-01,2024-10-01,KPI_STP,86.5728425205506,ridge_lag,78.06852801743263,8.504314503117968,72.32336516794261
2024-06-01,2024-11-01,KPI_STP,87.05480880612969,ridge_lag,77.62594960648623,9.428859199643455,88.90338580670101
2024-06-01,2024-12-01,KPI_STP,87.66880750180775,ridge_lag,79.0405987204594,8.628208781348349,74.44598677453675
2024-07-01,2024-08-01,KPI_E2E,2.1706104475801293,ridge_lag,2.079143331509063,0.09146711607106628,0.008366233322357912
2024-07-01,2024-09-01,KPI_E2E,2.166435331530961,ridge_lag,2.0300847575652634,0.13635057396569739,0.018591479020775115
2024-07-01,2024-10-01,KPI_E2E,2.1636050555052857,ridge_lag,2.0166464322022857,0.14695862330300002,0.021596836963113063
2024-07-01,2024-11-01,KPI_E2E,2.167965859665794,ridge_lag,2.071625809300883,0.096340050364911,0.009281405304313588
2024-07-01,2024-12-01,KPI_E2E,2.1730994407339326,ridge_lag,2.1157074120246038,0.0573920287093288,0.0032938449593724215
2024-07-01,2025-01-01,KPI_E2E,2.1785102482846077,ridge_lag,2.2130503001710062,0.034540051886398526,0.0011930151843151024
2024-07-01,2024-08-01,KPI_INC,33.38519514908436,ridge_lag,32.75325901765838,0.6319361314259808,0.3993432742016345
2024-07-01,2024-09-01,KPI_INC,33.50766957710954,ridge_lag,31.80304177023408,1.7046278068754575,2.905755959973032
2024-07-01,2024-10-01,KPI_INC,33.2123927184724,ridge_lag,30.966440176649066,2.2459525418233355,5.044302820122701
2024-07-01,2024-11-01,KPI_INC,32.401878109561785,ridge_lag,29.580222210787,2.821655898774786,7.9617420110905455
2024-07-01,2024-12-01,KPI_INC,31.34015888356673,ridge_lag,28.556563592874824,2.783595290691906,7.748402742362157
2024-07-01,2025-01-01,KPI_INC,30.40280794916757,ridge_lag,27.281612229169063,3.121195719998507,9.741862722537
2024-07-01,2024-08-01,KPI_STP,83.45943256142442,ridge_lag,82.06852801743263,1.3909045439917946,1.934615450497022
2024-07-01,2024-09-01,KPI_STP,83.6174756540815,ridge_lag,80.06852801743263,3.548947636648876,12.595029327675642
2024-07-01,2024-10-01,KPI_STP,83.80925628886952,ridge_lag,78.06852801743263,5.740728271436893,32.95596108647482
2024-07-01,2024-11-01,KPI_STP,84.1194797602737,ridge_lag,77.62594960648623,6.493530153787475,42.16593385814719
2024-07-01,2024-12-01,KPI_STP,84.63895383835666,ridge_lag,79.0405987204594,5.598355117897256,31.3415800260864
2024-07-01,2025-01-01,KPI_STP,85.20600433458488,ridge_lag,80.3049450772323,4.901059257352571,24.02038184408134
2024-08-01,2024-09-01,KPI_E2E,2.132111351219503,ridge_lag,2.0300847575652634,0.1020265936542395,0.010409425812687303
2024-08-01,2024-10-01,KPI_E2E,2.1267725174503402,ridge_lag,2.0166464322022857,0.11012608524805456,0.01212775465206178
2024-08-01,2024-11-01,KPI_E2E,2.128886294440118,ridge_lag,2.071625809300883,0.05726048513923532,0.0032787631583805887
2024-08-01,2024-12-01,KPI_E2E,2.14649574074857,ridge_lag,2.1157074120246038,0.030788328723966085,0.0009479211856149951
2024-08-01,2025-01-01,KPI_E2E,2.1561310708527706,ridge_lag,2.2130503001710062,0.056919229318235676,0.0032397986661819
2024-08-01,2025-02-01,KPI_E2E,2.169189000693764,ridge_lag,2.34352415182291,0.17433515112914622,0.03039274491922225
2024-08-01,2024-09-01,KPI_INC,32.54477218700738,ridge_lag,31.80304177023408,0.7417304167733008,0.5501640111666944
2024-08-01,2024-10-01,KPI_INC,32.22822886656336,ridge_lag,30.966440176649066,1.2617886899142974,1.592110697995639
2024-08-01,2024-11-01,KPI_INC,31.541618159296583,ridge_lag,29.580222210787,1.9613959485095833,3.847074066829808
2024-08-01,2024-12-01,KPI_INC,30.635734591379318,ridge_lag,28.556563592874824,2.0791709985044946,4.322952041022177
2024-08-01,2025-01-01,KPI_INC,29.841906381933658,ridge_lag,27.281612229169063,2.5602941527645946,6.555106148680573
2024-08-01,2025-02-01,KPI_INC,29.471414344793143,ridge_lag,27.67486352330781,1.796550821485333,3.2275948541796247
2024-08-01,2024-09-01,KPI_STP,81.83923771625358,ridge_lag,80.06852801743263,1.7707096988209514,3.1354128374985843
2024-08-01,2024-10-01,KPI_STP,82.2452399306324,ridge_lag,78.06852801743263,4.176711913199767,17.44492240586486
2024-08-01,2024-11-01,KPI_STP,82.65286619052549,ridge_lag,77.62594960648623,5.026916584039256,25.269890342888903
2024-08-01,2024-12-01,KPI_STP,83.14924856044253,ridge_lag,79.0405987204594,4.10864983998313,16.881003507593398
2024-08-01,2025-01-01,KPI_STP,83.77169658507495,ridge_lag,80.3049450772323,3.4667515078426447,12.018366017129251
2024-08-01,2025-02-01,KPI_STP,84.32066661426734,ridge_lag,80.69253986900863,3.6281267452587116,13.163303679661572
2024-09-01,2024-10-01,KPI_E2E,2.0868919797249097,ridge_lag,2.0166464322022857,0.07024554752262402,0.004934436946753229
2024-09-01,2024-11-01,KPI_E2E,2.0867036139734103,ridge_lag,2.071625809300883,0.015077804672527506,0.00022734019374289228
2024-09-01,2024-12-01,KPI_E2E,2.102064024550866,ridge_lag,2.1157074120246038,0.013643387473737612,0.00018614202175854037
2024-09-01,2025-01-01,KPI_E2E,2.126043148463306,ridge_lag,2.2130503001710062,0.08700715170770001,0.007570244448286726
2024-09-01,2025-02-01,KPI_E2E,2.143868642188202,ridge_lag,2.34352415182291,0.19965550963470813,0.03986232252749503
2024-09-01,2025-03-01,KPI_E2E,2.146316130487568,ridge_lag,2.4286244484863584,0.2823083179987904,0.07969798641130617
2024-09-01,2024-10-01,KPI_INC,31.055109019557477,ridge_lag,30.966440176649066,0.0886688429084117,0.007862163702716593
2024-09-01,2024-11-01,KPI_INC,30.307479612245302,ridge_lag,29.580222210787,0.7272574014583029,0.5289033279758831
2024-09-01,2024-12-01,KPI_INC,29.541304905109424,ridge_lag,28.556563592874824,0.9847413122346005,0.9697154520215229
2024-09-01,2025-01-01,KPI_INC,28.94768624976795,ridge_lag,27.281612229169063,1.666074020598888,2.775802642114544
2024-09-01,2025-02-01,KPI_INC,28.768898888669675,ridge_lag,27.67486352330781,1.094035365361865,1.1969133806624697
2024-09-01,2025-03-01,KPI_INC,29.1602455368273,ridge_lag,28.383764578171668,0.7764809586556325,0.60292267915477
2024-09-01,2024-10-01,KPI_STP,79.73054300305867,ridge_lag,78.06852801743263,1.662014985626044,2.7622938124455394
2024-09-01,2024-11-01,KPI_STP,80.20026718714666,ridge_lag,77.62594960648623,2.574317580660434,6.627111006097391
2024-09-01,2024-12-01,KPI_STP,80.873421292281,ridge_lag,79.0405987204594,1.8328225718215947,3.3592385797787245
2024-09-01,2025-01-01,KPI_STP,81.65701350827943,ridge_lag,80.3049450772323,1.3520684310471296,1.8280890422342466
2024-09-01,2025-02-01,KPI_STP,82.41640788937619,ridge_lag,80.69253986900863,1.7238680203675614,2.971720951645975
2024-09-01,2025-03-01,KPI_STP,83.00763888258875,ridge_lag,80.19484419720723,2.812794685381519,7.911813942110518
2024-10-01,2024-11-01,KPI_E2E,2.05163449225484,ridge_lag,2.071625809300883,0.019991317046042845,0.0003996527572354032
2024-10-01,2024-12-01,KPI_E2E,2.067188209510992,ridge_lag,2.1157074120246038,0.04851920251361186,0.0023541130125568793
2024-10-01,2025-01-01,KPI_E2E,2.092561419012743,ridge_lag,2.2130503001710062,0.12048888115826317,0.014517570482770066
2024-10-01,2025-02-01,KPI_E2E,2.123033109670895,ridge_lag,2.34352415182291,0.2204910421520152,0.04861629966928174
2024-10-01,2025-03-01,KPI_E2E,2.1317135693499405,ridge_lag,2.4286244484863584,0.2969108791364179,0.08815607014956055
2024-10-01,2025-04-01,KPI_E2E,2.12486402275869,ridge_lag,2.5283335440240795,0.4034695212653894,0.16278765459012248
2024-10-01,2024-11-01,KPI_INC,29.957411362219556,ridge_lag,29.580222210787,0.3771891514325567,0.1422716559584122
2024-10-01,2024-12-01,KPI_INC,28.988572378287767,ridge_lag,28.556563592874824,0.4320087854129433,0.18663159067396648
2024-10-01,2025-01-01,KPI_INC,28.36371916648996,ridge_lag,27.281612229169063,1.0821069373208978,1.1709554237980135
2024-10-01,2025-02-01,KPI_INC,28.310094825155158,ridge_lag,27.67486352330781,0.6352313018473481,0.4035188068466767
2024-10-01,2025-03-01,KPI_INC,28.892712892103336,ridge_lag,28.383764578171668,0.5089483139316684,0.2590283862538881
2024-10-01,2025-04-01,KPI_INC,29.991757873658738,ridge_lag,30.254154533855832,0.2623966601970942,0.0688520072825893
2024-10-01,2024-11-01,KPI_STP,77.50189810290901,ridge_lag,77.62594960648623,0.1240515035772205,0.015388775539769152
2024-10-01,2024-12-01,KPI_STP,77.49342868863465,ridge_lag,79.0405987204594,1.5471700318247485,2.3937351073765933
2024-10-01,2025-01-01,KPI_STP,77.88702081450748,ridge_lag,80.3049450772323,2.4179242627248243,5.846357740273385
2024-10-01,2025-02-01,KPI_STP,78.51336958366937,ridge_lag,80.69253986900863,2.1791702853392536,4.748783132505564
2024-10-01,2025-03-01,KPI_STP,79.27675809229535,ridge_lag,80.19484419720723,0.9180861049118789,0.8428820960322655
2024-10-01,2025-04-01,KPI_STP,80.22785516588809,ridge_lag,81.04256725745932,0.8147120915712378,0.663755792152381
2024-11-01,2024-12-01,KPI_E2E,2.064451749188862,ridge_lag,2.1157074120246038,0.05125566283574168,0.0026271429727312305
2024-11-01,2025-01-01,KPI_E2E,2.093433739971265,ridge_lag,2.2130503001710062,0.11961656019974143,0.014308121474018365
2024-11-01,2025-02-01,KPI_E2E,2.1284435573547227,ridge_lag,2.34352415182291,0.2150805944681875,0.046259662116788926
2024-11-01,2025-03-01,KPI_E2E,2.137503289531119,ridge_lag,2.4286244484863584,0.2911211589552396,0.08475152919144188
2024-11-01,2025-04-01,KPI_E2E,2.133323753779507,ridge_lag,2.5283335440240795,0.3950097902445724,0.15603273438906107
2024-11-01,2025-05-01,KPI_E2E,2.1144561234992194,ridge_lag,2.533568076528538,0.4191119530293186,0.17565482917204975
2024-11-01,2024-12-01,KPI_INC,28.39114303859659,ridge_lag,28.556563592874824,0.165420554278235,0.027363959777718487
2024-11-01,2025-01-01,KPI_INC,27.65981636839389,ridge_lag,27.281612229169063,0.37820413922482743,0.14303837092679264
2024-11-01,2025-02-01,KPI_INC,27.61278716769132,ridge_lag,27.67486352330781,0.062076355616490275,0.003853473926624964
2024-11-01,2025-03-01,KPI_INC,28.277676442951012,ridge_lag,28.383764578171668,0.10608813522065574,0.011254692434596137
2024-11-01,2025-04-01,KPI_INC,29.500693227703486,ridge_lag,30.254154533855832,0.7534613061523459,0.5677039398687991
2024-11-01,2025-05-01,KPI_INC,30.89253102758325,ridge_lag,33.0702310494008,2.1777000218175537,4.742377385024174
2024-11-01,2024-12-01,KPI_STP,77.69906630985741,ridge_lag,79.0405987204594,1.3415324106019852,1.7997092086955735
2024-11-01,2025-01-01,KPI_STP,78.14676333078445,ridge_lag,80.3049450772323,2.158181746447852,4.6577484507007
2024-11-01,2025-02-01,KPI_STP,78.81233288166757,ridge_lag,80.69253986900863,1.8802069873410545,3.5351783152461245
2024-11-01,2025-03-01,KPI_STP,79.60069672375819,ridge_lag,80.19484419720723,0.5941474734490413,0.3530112202058792
2024-11-01,2025-04-01,KPI_STP,80.56026252480933,ridge_lag,81.04256725745932,0.4823047326499932,0.2326178551365814
2024-11-01,2025-05-01,KPI_STP,81.51047176004847,ridge_lag,80.29865181129595,1.2118199487525203,1.4685075881945608
2024-12-01,2025-01-01,KPI_E2E,2.1037652502313953,ridge_lag,2.2130503001710062,0.10928504993961097,0.011943222140303264
2024-12-01,2025-02-01,KPI_E2E,2.1432550840349567,ridge_lag,2.34352415182291,0.2002690677879535,0.040107699512655914
2024-12-01,2025-03-01,KPI_E2E,2.1564554248042107,ridge_lag,2.4286244484863584,0.2721690236821477,0.07407597745209346
2024-12-01,2025-04-01,KPI_E2E,2.147069799773605,ridge_lag,2.5283335440240795,0.3812637442504747,0.1453620426798914
2024-12-01,2025-05-01,KPI_E2E,2.1289289607889432,ridge_lag,2.533568076528538,0.40463911573959477,0.16373281398652118
2024-12-01,2025-06-01,KPI_E2E,2.0901324253556854,ridge_lag,2.627729863052918,0.5375974376972326,0.28901100501862986
2024-12-01,2025-01-01,KPI_INC,27.89884775041359,ridge_lag,27.281612229169063,0.6172355212445275,0.38097968868600357
2024-12-01,2025-02-01,KPI_INC,27.885723292529093,ridge_lag,27.67486352330781,0.21085976922128324,0.04446184227605283
2024-12-01,2025-03-01,KPI_INC,28.547716025578804,ridge_lag,28.383764578171668,0.16395144740713619,0.026880077106894943
2024-12-01,2025-04-01,KPI_INC,29.74224467845411,ridge_lag,30.254154533855832,0.5119098554017221,0.262051700057412
2024-12-01,2025-05-01,KPI_INC,31.094630473418697,ridge_lag,33.0702310494008,1.9756005759821065,3.9029976358208307
2024-12-01,2025-06-01,KPI_INC,32.19152275640954,ridge_lag,35.84546281119766,3.653940054788123,13.35127792398503
2024-12-01,2025-01-01,KPI_STP,80.4549171752987,ridge_lag,80.3049450772323,0.14997209806639944,0.02249163019843773
2024-12-01,2025-02-01,KPI_STP,81.88664165867827,ridge_lag,80.69253986900863,1.194101789669645,1.4258790840922493
2024-12-01,2025-03-01,KPI_STP,83.17699971356755,ridge_lag,80.19484419720723,2.982155516360322,8.8932515237583
2024-12-01,2025-04-01,KPI_STP,84.3196835082343,ridge_lag,81.04256725745932,3.2771162507749807,10.739490921093466
2024-12-01,2025-05-01,KPI_STP,85.19771872802647,ridge_lag,80.29865181129595,4.8990669167305185,24.00085665460347
2024-12-01,2025-06-01,KPI_STP,85.71856730734144,ridge_lag,78.4824176349004,7.236149672441044,52.36186208196863
2025-01-01,2025-02-01,KPI_E2E,2.1716373082252134,ridge_lag,2.34352415182291,0.1718868435976968,0.029545087001979078
2025-01-01,2025-03-01,KPI_E2E,2.190540956779058,ridge_lag,2.4286244484863584,0.23808349170730025,0.056683749023540106
2025-01-01,2025-04-01,KPI_E2E,2.187651217674523,ridge_lag,2.5283335440240795,0.3406823263495564,0.11606444748694567
2025-01-01,2025-05-01,KPI_E2E,2.156532430029682,ridge_lag,2.533568076528538,0.377035646498856,0.14215587873081031
2025-01-01,2025-06-01,KPI_E2E,2.115948301491889,ridge_lag,2.627729863052918,0.5117815615610288,0.26192036675384517
2025-01-01,2025-07-01,KPI_E2E,2.0731562793188805,ridge_lag,2.449452103148204,0.3762958238293237,0.1415985470313894
2025-01-01,2025-02-01,KPI_INC,27.041334520075072,ridge_lag,27.67486352330781,0.6335290032327379,0.40135899793706636
