date,kpi_id,kpi_name,value,expected,regime
2020-10-01,KPI_STP,STP_rate,82.68737835165075,82.42879499217527,stress
2020-10-01,KPI_E2E,processing_time,2.505860288434484,2.5678403755868544,stress
2020-10-01,KPI_INC,incident_count,34.40611986468717,34.46400625978091,stress
2020-11-01,KPI_STP,STP_rate,80.68737835165075,82.4773082942097,stress
2020-11-01,KPI_E2E,processing_time,2.5391418638392627,2.5642018779342726,stress
2020-11-01,KPI_INC,incident_count,32.74542775938903,34.403364632237874,stress
2020-12-01,KPI_STP,STP_rate,81.80053231333346,82.52425665101721,recovery
2020-12-01,KPI_E2E,processing_time,2.5207644308997637,2.560680751173709,recovery
2020-12-01,KPI_INC,incident_count,29.091143422025098,34.34467918622848,recovery
2021-01-01,KPI_STP,STP_rate,82.85906193407524,82.57276995305165,recovery
2021-01-01,KPI_E2E,processing_time,2.523950084629001,2.557042253521127,recovery
2021-01-01,KPI_INC,incident_count,27.705566758227242,34.28403755868545,recovery
2021-02-01,KPI_STP,STP_rate,83.51328069046183,82.62128325508607,recovery
2021-02-01,KPI_E2E,processing_time,2.48387369457868,2.5534037558685445,recovery
2021-02-01,KPI_INC,incident_count,27.2837019989827,34.22339593114241,recovery
2021-03-01,KPI_STP,STP_rate,83.95798235599204,82.66510172143975,recovery
2021-03-01,KPI_E2E,processing_time,2.4435928765512522,2.5501173708920186,recovery
2021-03-01,KPI_INC,incident_count,28.584312682827335,34.168622848200314,recovery
2021-04-01,KPI_STP,STP_rate,83.33822487658816,82.71361502347418,normal
2021-04-01,KPI_E2E,processing_time,2.50884753878772,2.546478873239437,normal
2021-04-01,KPI_INC,incident_count,30.182226219507005,34.10798122065728,normal
2021-05-01,KPI_STP,STP_rate,83.5791370276079,82.7605633802817,normal
2021-05-01,KPI_E2E,processing_time,2.511990486340509,2.5429577464788733,normal
2021-05-01,KPI_INC,incident_count,31.07908173818211,34.04929577464789,normal
2021-06-01,KPI_STP,STP_rate,83.55349424923003,82.80907668231612,normal
2021-06-01,KPI_E2E,processing_time,2.49711770305053,2.539319248826291,normal
2021-06-01,KPI_INC,incident_count,32.03264912540546,33.98865414710485,normal
2021-07-01,KPI_STP,STP_rate,83.79757609442844,82.85602503912364,normal
2021-07-01,KPI_E2E,processing_time,2.4659165431289733,2.5357981220657275,normal
2021-07-01,KPI_INC,incident_count,32.49612121559797,33.92996870109546,normal
2021-08-01,KPI_STP,STP_rate,83.47204242169734,82.90453834115806,normal
2021-08-01,KPI_E2E,processing_time,2.4709473651301366,2.5321596244131457,normal
2021-08-01,KPI_INC,incident_count,32.686473280224526,33.86932707355243,normal
2021-09-01,KPI_STP,STP_rate,82.15688273803303,82.9530516431925,stress
2021-09-01,KPI_E2E,processing_time,2.6304536514389874,2.5285211267605634,stress
2021-09-01,KPI_INC,incident_count,36.482056459429614,33.80868544600939,stress
2021-10-01,KPI_STP,STP_rate,81.81685920806913,83.0,stress
2021-10-01,KPI_E2E,processing_time,2.6735931779673447,2.525,stress
2021-10-01,KPI_INC,incident_count,39.68459130656848,33.75,stress
2021-11-01,KPI_STP,STP_rate,83.81685920806913,83.04851330203442,recovery
2021-11-01,KPI_E2E,processing_time,2.6630696490008163,2.521361502347418,recovery
2021-11-01,KPI_INC,incident_count,38.30499977914447,33.689358372456965,recovery
2021-12-01,KPI_STP,STP_rate,84.25623273511435,83.09546165884194,normal
2021-12-01,KPI_E2E,processing_time,2.7288541255711594,2.5178403755868546,normal
2021-12-01,KPI_INC,incident_count,36.566421497260784,33.63067292644757,normal
2022-01-01,KPI_STP,STP_rate,84.62945695084535,83.14397496087636,normal
2022-01-01,KPI_E2E,processing_time,2.7788549951234165,2.5142018779342723,normal
2022-01-01,KPI_INC,incident_count,34.162251778390306,33.57003129890454,normal
2022-02-01,KPI_STP,STP_rate,84.33562438560674,83.1924882629108,normal
2022-02-01,KPI_E2E,processing_time,2.8090241831094627,2.51056338028169,normal
2022-02-01,KPI_INC,incident_count,32.652644600307795,33.509389671361504,normal
2022-03-01,KPI_STP,STP_rate,84.02039158848558,83.23630672926447,normal
2022-03-01,KPI_E2E,processing_time,2.79026978943286,2.507276995305164,normal
2022-03-01,KPI_INC,incident_count,34.608670681811745,33.454616588419405,normal
2022-04-01,KPI_STP,STP_rate,83.93995228430356,83.2848200312989,normal
2022-04-01,KPI_E2E,processing_time,2.7110299801499607,2.5036384976525823,normal
2022-04-01,KPI_INC,incident_count,36.53812174292889,33.39397496087637,normal
2022-05-01,KPI_STP,STP_rate,83.91371046688023,83.33176838810641,normal
2022-05-01,KPI_E2E,processing_time,2.679368088678676,2.500117370892019,normal
2022-05-01,KPI_INC,incident_count,38.02977800851531,33.33528951486698,normal
2022-06-01,KPI_STP,STP_rate,82.98345284309713,83.38028169014085,normal
2022-06-01,KPI_E2E,processing_time,2.5962974268277006,2.4964788732394365,normal
2022-06-01,KPI_INC,incident_count,38.735330462002175,33.274647887323944,normal
2022-07-01,KPI_STP,STP_rate,81.90351113155576,83.42723004694835,normal
2022-07-01,KPI_E2E,processing_time,2.5531454459039273,2.492957746478873,normal
2022-07-01,KPI_INC,incident_count,38.941845524267734,33.21596244131455,normal
2022-08-01,KPI_STP,STP_rate,81.2581066368457,83.47574334898279,normal
2022-08-01,KPI_E2E,processing_time,2.5166409911179657,2.489319248826291,normal
2022-08-01,KPI_INC,incident_count,37.745450009121576,33.15532081377152,normal
2022-09-01,KPI_STP,STP_rate,81.30143414893489,83.52425665101721,normal
2022-09-01,KPI_E2E,processing_time,2.4768508185701323,2.485680751173709,normal
2022-09-01,KPI_INC,incident_count,35.67035923313496,33.09467918622848,normal
2022-10-01,KPI_STP,STP_rate,81.15049379991987,83.57120500782473,normal
2022-10-01,KPI_E2E,processing_time,2.474223833107564,2.4821596244131454,normal
2022-10-01,KPI_INC,incident_count,33.81293636862782,33.03599374021909,normal
2022-11-01,KPI_STP,STP_rate,80.81369144348342,83.61971830985915,normal
2022-11-01,KPI_E2E,processing_time,2.4872774787696,2.4785211267605636,normal
2022-11-01,KPI_INC,incident_count,32.27814894859274,32.975352112676056,normal
2022-12-01,KPI_STP,STP_rate,80.7542935186074,83.66666666666667,normal
2022-12-01,KPI_E2E,processing_time,2.4646806506283165,2.475,normal
2022-12-01,KPI_INC,incident_count,31.516407649727906,32.916666666666664,normal
2023-01-01,KPI_STP,STP_rate,81.19492676794725,83.7151799687011,normal
2023-01-01,KPI_E2E,processing_time,2.4841315834465933,2.471361502347418,normal
2023-01-01,KPI_INC,incident_count,31.143145558377306,32.85602503912363,normal
2023-02-01,KPI_STP,STP_rate,81.82115331798893,83.76369327073553,normal
2023-02-01,KPI_E2E,processing_time,2.5012794806807928,2.4677230046948355,normal
2023-02-01,KPI_INC,incident_count,31.54982460295558,32.795383411580595,normal
2023-03-01,KPI_STP,STP_rate,82.05759078994312,83.8075117370892,normal
2023-03-01,KPI_E2E,processing_time,2.551527740424361,2.4644366197183096,normal
2023-03-01,KPI_INC,incident_count,32.29734521693749,32.740610328638496,normal
2023-04-01,KPI_STP,STP_rate,81.81972879090931,83.85602503912364,normal
2023-04-01,KPI_E2E,processing_time,2.5359571383754913,2.460798122065728,normal
2023-04-01,KPI_INC,incident_count,33.05734442467661,32.67996870109546,normal
2023-05-01,KPI_STP,STP_rate,82.46448268957809,83.90297339593114,normal
2023-05-01,KPI_E2E,processing_time,2.5230658969600954,2.4572769953051643,normal
2023-05-01,KPI_INC,incident_count,34.14394119361773,32.62128325508607,normal
2023-06-01,KPI_STP,STP_rate,82.9318840249536,83.95148669796558,normal
2023-06-01,KPI_E2E,processing_time,2.4705962980014737,2.453638497652582,normal
2023-06-01,KPI_INC,incident_count,34.560551876143144,32.560641627543035,normal
2023-07-01,KPI_STP,STP_rate,80.9318840249536,83.99843505477308,stress
2023-07-01,KPI_E2E,processing_time,2.4655701769736122,2.4501173708920185,stress
2023-07-01,KPI_INC,incident_count,37.45291515960637,32.50195618153364,stress
2023-08-01,KPI_STP,STP_rate,80.46864809112573,84.0469483568075,stress
2023-08-01,KPI_E2E,processing_time,2.4501650644930897,2.4464788732394367,stress
2023-08-01,KPI_INC,incident_count,38.4729733635345,32.44131455399061,stress
2023-09-01,KPI_STP,STP_rate,80.23402033943383,84.09546165884194,stress
2023-09-01,KPI_E2E,processing_time,2.429846973170357,2.4428403755868544,stress
2023-09-01,KPI_INC,incident_count,38.90462060720235,32.38067292644757,stress
2023-10-01,KPI_STP,STP_rate,81.89720078859536,84.14241001564945,recovery
2023-10-01,KPI_E2E,processing_time,2.3226543970741877,2.439319248826291,recovery
2023-10-01,KPI_INC,incident_count,36.48997438221493,32.32198748043818,recovery
2023-11-01,KPI_STP,STP_rate,83.3977212291574,84.19092331768388,recovery
2023-11-01,KPI_E2E,processing_time,2.213752492228369,2.4356807511737086,recovery
2023-11-01,KPI_INC,incident_count,33.013792447367656,32.26134585289515,recovery
2023-12-01,KPI_STP,STP_rate,84.19588440543447,84.23787167449139,normal
2023-12-01,KPI_E2E,processing_time,2.1821484498139916,2.4321596244131456,normal
2023-12-01,KPI_INC,incident_count,30.753942257860214,32.20266040688576,normal
2024-01-01,KPI_STP,STP_rate,84.88532136384421,84.28638497652582,normal
2024-01-01,KPI_E2E,processing_time,2.1854362204370785,2.4285211267605633,normal
2024-01-01,KPI_INC,incident_count,29.45152554651185,32.14201877934272,normal
2024-02-01,KPI_STP,STP_rate,84.99126152641591,84.33489827856025,normal
2024-02-01,KPI_E2E,processing_time,2.270926317870616,2.424882629107981,normal
2024-02-01,KPI_INC,incident_count,28.95483938684976,32.081377151799686,normal
2024-03-01,KPI_STP,STP_rate,85.0901680145875,84.38028169014085,normal
2024-03-01,KPI_E2E,processing_time,2.2925445469592054,2.421478873239437,normal
2024-03-01,KPI_INC,incident_count,29.76140951171035,32.024647887323944,normal
2024-04-01,KPI_STP,STP_rate,85.6339145840107,84.42879499217527,normal
2024-04-01,KPI_E2E,processing_time,2.283326850069101,2.4178403755868545,normal
2024-04-01,KPI_INC,incident_count,31.17279422901905,31.96400625978091,normal
2024-05-01,KPI_STP,STP_rate,85.9127983388099,84.47574334898279,normal
2024-05-01,KPI_E2E,processing_time,2.238251225707651,2.414319248826291,normal
2024-05-01,KPI_INC,incident_count,32.80321198789886,31.905320813771517,normal
2024-06-01,KPI_STP,STP_rate,86.06852801743263,84.52425665101721,normal
2024-06-01,KPI_E2E,processing_time,2.1860981001232647,2.4106807511737087,normal
2024-06-01,KPI_INC,incident_count,33.51639774496462,31.844679186228483,normal
2024-07-01,KPI_STP,STP_rate,84.06852801743263,84.57120500782473,normal
2024-07-01,KPI_E2E,processing_time,2.1304713099531414,2.4071596244131452,normal
2024-07-01,KPI_INC,incident_count,33.29183412075665,31.78599374021909,normal
2024-08-01,KPI_STP,STP_rate,82.06852801743263,84.61971830985915,normal
2024-08-01,KPI_E2E,processing_time,2.079143331509063,2.4035211267605634,normal
2024-08-01,KPI_INC,incident_count,32.75325901765838,31.725352112676056,normal
2024-09-01,KPI_STP,STP_rate,80.06852801743263,84.66823161189359,normal
2024-09-01,KPI_E2E,processing_time,2.0300847575652634,2.399882629107981,normal
2024-09-01,KPI_INC,incident_count,31.803041770234078,31.66471048513302,normal
2024-10-01,KPI_STP,STP_rate,78.06852801743263,84.7151799687011,normal
2024-10-01,KPI_E2E,processing_time,2.0166464322022857,2.3963615023474176,normal
2024-10-01,KPI_INC,incident_count,30.966440176649062,31.60602503912363,normal
2024-11-01,KPI_STP,STP_rate,77.62594960648623,84.76369327073553,normal
2024-11-01,KPI_E2E,processing_time,2.071625809300883,2.392723004694836,normal
2024-11-01,KPI_INC,incident_count,29.580222210786996,31.545383411580595,normal
2024-12-01,KPI_STP,STP_rate,79.0405987204594,84.81064162754303,normal
2024-12-01,KPI_E2E,processing_time,2.1157074120246033,2.3892018779342723,normal
2024-12-01,KPI_INC,incident_count,28.556563592874824,31.486697965571203,normal
2025-01-01,KPI_STP,STP_rate,80.3049450772323,84.85915492957747,normal
2025-01-01,KPI_E2E,processing_time,2.2130503001710062,2.38556338028169,normal
2025-01-01,KPI_INC,incident_count,27.281612229169063,31.426056338028168,normal
2025-02-01,KPI_STP,STP_rate,80.69253986900863,84.9076682316119,stress
2025-02-01,KPI_E2E,processing_time,2.3435241518229106,2.3819248826291077,stress
2025-02-01,KPI_INC,incident_count,27.67486352330781,31.365414710485133,stress
2025-03-01,KPI_STP,STP_rate,80.19484419720723,84.95148669796558,stress
2025-03-01,KPI_E2E,processing_time,2.4286244484863584,2.378638497652582,stress
2025-03-01,KPI_INC,incident_count,28.383764578171668,31.310641627543035,stress
2025-04-01,KPI_STP,STP_rate,81.04256725745932,85.0,stress
2025-04-01,KPI_E2E,processing_time,2.5283335440240795,2.375,stress
2025-04-01,KPI_INC,incident_count,30.254154533855832,31.25,stress
2025-05-01,KPI_STP,STP_rate,80.29865181129595,85.0469483568075,stress
2025-05-01,KPI_E2E,processing_time,2.533568076528538,2.3714788732394365,stress
2025-05-01,KPI_INC,incident_count,33.0702310494008,31.191314553990612,stress
2025-06-01,KPI_STP,STP_rate,78.4824176349004,85.09546165884194,stress
2025-06-01,KPI_E2E,processing_time,2.627729863052918,2.3678403755868542,stress
2025-06-01,KPI_INC,incident_count,35.84546281119766,31.130672926447573,stress
2025-07-01,KPI_STP,STP_rate,78.84768131416385,85.14241001564945,recovery
2025-07-01,KPI_E2E,processing_time,2.4494521031482037,2.364319248826291,recovery
2025-07-01,KPI_INC,incident_count,36.36823760620986,31.071987480438185,recovery
2025-08-01,KPI_STP,STP_rate,79.05326836773517,85.19092331768388,recovery
2025-08-01,KPI_E2E,processing_time,2.297175245499411,2.360680751173709,recovery
2025-08-01,KPI_INC,incident_count,35.808573593898174,31.011345852895147,recovery
2025-09-01,KPI_STP,STP_rate,78.94908903080442,85.2394366197183,normal
2025-09-01,KPI_E2E,processing_time,2.284123884796922,2.3570422535211266,normal
2025-09-01,KPI_INC,incident_count,34.998849735257686,30.950704225352112,normal
2025-10-01,KPI_STP,STP_rate,78.94757254291201,85.28638497652582,normal
2025-10-01,KPI_E2E,processing_time,2.283235761765125,2.353521126760563,normal
2025-10-01,KPI_INC,incident_count,33.92330658647167,30.892018779342724,normal
2025-11-01,KPI_STP,STP_rate,79.29373227898978,85.33489827856025,normal
2025-11-01,KPI_E2E,processing_time,2.2763045157068817,2.349882629107981,normal
2025-11-01,KPI_INC,incident_count,32.304720258471214,30.831377151799686,normal
2025-12-01,KPI_STP,STP_rate,79.45723808477274,85.38184663536776,normal
2025-12-01,KPI_E2E,processing_time,2.2670277150987834,2.346361502347418,normal
2025-12-01,KPI_INC,incident_count,30.81631769390537,30.772691705790297,normal
2026-01-01,KPI_STP,STP_rate,80.2213302750666,85.43035993740219,normal
2026-01-01,KPI_E2E,processing_time,2.291629489946694,2.3427230046948355,normal
2026-01-01,KPI_INC,incident_count,29.501891904343495,30.71205007824726,normal
2026-02-01,KPI_STP,STP_rate,79.70742888587357,85.47887323943662,stress
2026-02-01,KPI_E2E,processing_time,2.4607052554118827,2.3390845070422532,stress
2026-02-01,KPI_INC,incident_count,30.98011972987938,30.651408450704224,stress
2026-03-01,KPI_STP,STP_rate,81.70742888587357,85.5226917057903,recovery
2026-03-01,KPI_E2E,processing_time,2.460081023785816,2.335798122065728,recovery
2026-03-01,KPI_INC,incident_count,30.92368019263183,30.59663536776213,recovery
2026-04-01,KPI_STP,STP_rate,82.92034061725916,85.57120500782473,normal
2026-04-01,KPI_E2E,processing_time,2.484506376482626,2.3321596244131455,normal
2026-04-01,KPI_INC,incident_count,31.25437543929707,30.53599374021909,normal
2026-05-01,KPI_STP,STP_rate,84.20873858845562,85.61815336463224,normal
2026-05-01,KPI_E2E,processing_time,2.40578998565398,2.328638497652582,normal
2026-05-01,KPI_INC,incident_count,31.74955352190293,30.477308294209703,normal
2026-06-01,KPI_STP,STP_rate,84.30270312257608,85.66666666666667,normal
2026-06-01,KPI_E2E,processing_time,2.308932429673607,2.3249999999999997,normal
2026-06-01,KPI_INC,incident_count,32.00385600816921,30.416666666666668,normal
2026-07-01,KPI_STP,STP_rate,84.98322643529966,85.71361502347418,normal
2026-07-01,KPI_E2E,processing_time,2.220828744352057,2.3214788732394362,normal
2026-07-01,KPI_INC,incident_count,31.664198098877147,30.357981220657276,normal
2026-08-01,KPI_STP,STP_rate,85.4463610061628,85.76212832550861,normal
2026-08-01,KPI_E2E,processing_time,2.1197457705524556,2.3178403755868544,normal
2026-08-01,KPI_INC,incident_count,31.31402878697016,30.29733959311424,normal
2026-09-01,KPI_STP,STP_rate,85.82851502542199,85.81064162754303,normal
2026-09-01,KPI_E2E,processing_time,2.076377850555941,2.314201877934272,normal
2026-09-01,KPI_INC,incident_count,29.72008520245833,30.236697965571203,normal
2026-10-01,KPI_STP,STP_rate,84.4619629050842,85.85758998435055,normal
2026-10-01,KPI_E2E,processing_time,2.0497462356110336,2.3106807511737086,normal
2026-10-01,KPI_INC,incident_count,27.037091396385996,30.178012519561815,normal
2026-11-01,KPI_STP,STP_rate,84.09436142183044,85.90610328638498,normal
2026-11-01,KPI_E2E,processing_time,2.0464709788170805,2.307042253521127,normal
2026-11-01,KPI_INC,incident_count,25.36812628077178,30.11737089201878,normal
2026-12-01,KPI_STP,STP_rate,84.01068115674987,85.9530516431925,normal
2026-12-01,KPI_E2E,processing_time,2.2464709788170807,2.3035211267605633,normal
2026-12-01,KPI_INC,incident_count,24.351172701900097,30.058685446009388,normal
2027-01-01,KPI_STP,STP_rate,84.18881324473914,86.01369863013699,normal
2027-01-01,KPI_E2E,processing_time,2.446470978817081,2.298904109589041,normal
2027-01-01,KPI_INC,incident_count,24.743551825473393,29.983561643835618,normal
2027-02-01,KPI_STP,STP_rate,85.22422983842863,86.43835616438356,normal
2027-02-01,KPI_E2E,processing_time,2.6321958491316697,2.2649315068493148,normal
2027-02-01,KPI_INC,incident_count,26.087222642908824,29.473972602739725,normal
2027-03-01,KPI_STP,STP_rate,86.16156116497956,86.82191780821918,normal
2027-03-01,KPI_E2E,processing_time,2.657795912750402,2.2342465753424654,normal
2027-03-01,KPI_INC,incident_count,26.96924455147464,29.013698630136986,normal
2027-04-01,KPI_STP,STP_rate,86.40551556640125,87.24657534246575,normal
2027-04-01,KPI_E2E,processing_time,2.636581507757476,2.2002739726027394,normal
2027-04-01,KPI_INC,incident_count,27.809554376566098,28.504109589041096,normal
2027-05-01,KPI_STP,STP_rate,87.18191534308441,87.65753424657534,normal
2027-05-01,KPI_E2E,processing_time,2.5323716984999174,2.1673972602739724,normal
2027-05-01,KPI_INC,incident_count,28.477366844973545,28.01095890410959,normal
2027-06-01,KPI_STP,STP_rate,87.33464831487463,88.08219178082192,normal
2027-06-01,KPI_E2E,processing_time,2.4042887851889385,2.1334246575342464,normal
2027-06-01,KPI_INC,incident_count,29.101866342876534,27.5013698630137,normal
2027-07-01,KPI_STP,STP_rate,87.30868125754291,88.4931506849315,normal
2027-07-01,KPI_E2E,processing_time,2.350529120148576,2.1005479452054794,normal
2027-07-01,KPI_INC,incident_count,29.247085567393217,27.008219178082193,normal
2027-08-01,KPI_STP,STP_rate,87.18894592600431,88.91780821917808,normal
2027-08-01,KPI_E2E,processing_time,2.2647592974474695,2.0665753424657534,normal
2027-08-01,KPI_INC,incident_count,28.35310222209069,26.4986301369863,normal
2027-09-01,KPI_STP,STP_rate,87.1897252771743,89.34246575342466,normal
2027-09-01,KPI_E2E,processing_time,2.18183645143355,2.0326027397260273,normal
2027-09-01,KPI_INC,incident_count,27.348798455497928,25.98904109589041,normal
2027-10-01,KPI_STP,STP_rate,86.90243886138161,89.75342465753425,normal
2027-10-01,KPI_E2E,processing_time,2.1059494009761526,1.9997260273972601,normal
2027-10-01,KPI_INC,incident_count,25.81471156103389,25.495890410958904,normal
2027-11-01,KPI_STP,STP_rate,86.9208669995157,90.17808219178082,normal
2027-11-01,KPI_E2E,processing_time,2.0279820111974822,1.965753424657534,normal
2027-11-01,KPI_INC,incident_count,23.933199773050536,24.986301369863014,normal
2027-12-01,KPI_STP,STP_rate,87.28567666269099,90.58904109589041,normal
2027-12-01,KPI_E2E,processing_time,2.0861357965408396,1.932876712328767,normal
2027-12-01,KPI_INC,incident_count,22.338873499729406,24.493150684931507,normal
2028-01-01,KPI_STP,STP_rate,88.22588703715232,91.01092896174863,normal
2028-01-01,KPI_E2E,processing_time,2.1949026117897814,1.8989071038251366,normal
2028-01-01,KPI_INC,incident_count,21.52285465610449,23.989071038251367,normal
2028-02-01,KPI_STP,STP_rate,88.88949219361655,91.34972677595628,normal
2028-02-01,KPI_E2E,processing_time,2.238781026183025,1.8650273224043714,normal
2028-02-01,KPI_INC,incident_count,21.677892239325384,23.650273224043715,normal
2028-03-01,KPI_STP,STP_rate,89.79531867616646,91.66666666666667,normal
2028-03-01,KPI_E2E,processing_time,2.2308867028231383,1.8333333333333333,normal
2028-03-01,KPI_INC,incident_count,22.429248500735373,23.333333333333332,normal
2028-04-01,KPI_STP,STP_rate,90.64221426445665,92.00546448087432,normal
2028-04-01,KPI_E2E,processing_time,2.2563144742141037,1.7994535519125683,normal
2028-04-01,KPI_INC,incident_count,22.709509600351836,22.994535519125684,normal
2028-05-01,KPI_STP,STP_rate,91.00053808501089,92.33333333333333,normal
2028-05-01,KPI_E2E,processing_time,2.456314474214104,1.7666666666666666,normal
2028-05-01,KPI_INC,incident_count,23.573119491464652,22.666666666666668,normal
2028-06-01,KPI_STP,STP_rate,91.16219622833144,92.67213114754098,normal
2028-06-01,KPI_E2E,processing_time,2.656314474214104,1.7327868852459016,normal
2028-06-01,KPI_INC,incident_count,23.57013629917634,22.327868852459016,normal
2028-07-01,KPI_STP,STP_rate,91.9396837725429,93.0,normal
2028-07-01,KPI_E2E,processing_time,2.7,1.7,normal
2028-07-01,KPI_INC,incident_count,23.190926664036315,22.0,normal
2028-08-01,KPI_STP,STP_rate,92.13305289947344,93.33879781420765,normal
2028-08-01,KPI_E2E,processing_time,2.666120218579235,1.666120218579235,normal
2028-08-01,KPI_INC,incident_count,22.368156178374214,21.661202185792348,normal
2028-09-01,KPI_STP,STP_rate,91.97141840173092,93.6775956284153,normal
2028-09-01,KPI_E2E,processing_time,2.63224043715847,1.63224043715847,normal
2028-09-01,KPI_INC,incident_count,21.15032974496575,21.3224043715847,normal
2028-10-01,KPI_STP,STP_rate,91.47835064332837,94.00546448087432,normal
2028-10-01,KPI_E2E,processing_time,2.5268717530317475,1.5994535519125683,normal
2028-10-01,KPI_INC,incident_count,19.812625251376556,20.994535519125684,normal
2028-11-01,KPI_STP,STP_rate,91.48458069515458,94.34426229508196,normal
2028-11-01,KPI_E2E,processing_time,2.4766351455155653,1.5655737704918034,normal
2028-11-01,KPI_INC,incident_count,18.174042640178577,20.65573770491803,normal
2028-12-01,KPI_STP,STP_rate,89.48458069515458,94.67213114754098,normal
2028-12-01,KPI_E2E,processing_time,2.405351899127309,1.5327868852459017,normal
2028-12-01,KPI_INC,incident_count,17.2171190863434,20.327868852459016,normal
